"REGISTER_ID","OUTLET_ID","REGISTER_NAME","CASH_ACCOUNT","CASH_ACCOUNT_ID","BANK_ACCOUNT","BANK_ACCOUNT_ID","VERSION","DELETED_AT","REGION","GIFT_ACCOUNT","GIFT_ACCOUNT_ID"
"3655","275",PARKHMT,CashPARKHMT,300000035114641,AL Jazeerah Bank PARKHMT ACC # 015795017321056,300000035114674,,,SN,,
"3656","276",NAKHDMM,CashNAKHDMM,300000035114644,AL Jazeerah Bank NAKHDMM,300000035114677,,,SN,,
"3658","278",RYDAVENUE,CashRYDAVENUE,300000039834164,AL Jazeerah BankRYDAVENUE,300000039834125,,,SN,,
"3726","279",RYDPARK,CashRYDPARK,300000039834170,AL Jazeerah BankRYDPARK,300000039834130,,,SN,,
"3728","281",HAMDANIIYA,CashHAMDANIIYA,300000039834199,AL Jazeerah BankHAMDANIIYA,300000039834136,,,SN,,
"3733","288",KHURAISSQ2,Cash KHURAISSQ,300000047659064,AL Jazeerah KHURAISSQ,300000047659036,,,SN,,
"3734","289",PRNCSLRD,Cash PRNCSLRD,300000047659074,AL Jazeerah PRNCSLRD,300000047659047,,,SN,,
"4024","291",RYDSHIFA,Cash RYDSHIFA,300000048528258,AL Jazeerah RYDSHIFA,300000048528252,,,SN,,
"4036","292",KHRJHEDITY,Cash KHRJHEDITY,300000050662369,AL Jazeerah Bank KHRJHEDITY,300000050662315,,,SN,,
"4032","293",QUNKYLPLZA,Cash QUNKYLPLZA,300000050662372,AL Jazeerah Bank QUNKYLPLZA,300000050662318,,,SN,,
"4038","295",JEDCORNCH1,Cash JEDCORNCH1,300000050662378,AL Jazeerah Bank JEDCORNCH1,300000050662324,,,SN,,
"4035","296",KHAMESBLD,Cash KHAMESBLD,300000050662381,AL Jazeerah Bank KHAMESBLD,300000050662327,,,SN,,
"3731","298",HIJABMALL,Cash HIJABMALL,300000047540412,AL Jazeerah HIJABMALL,300000047540406,,,SN,,
"3732","299",HILTONMAK,Cash HILTONMAK,300000047540415,AL Jazeerah HILTONMAK,300000047540409,,,SN,,
"4025","301",MEDANDLUSH,CashMEDANDLUSH,300000050405123,AL Jazeerah Bank MEDANDLUSH,300000050405120,,,SN,,
"4027","304",TAIFSHARST,Cash TAIFSHARST,300000050634924,AL Jazeerah Bank TAIFSHARST,300000050634920,,,SN,,
"4028","305",KHMSAVENUE,Cash KHMSAVENUE,300000050662052,AL Jazeerah Bank KHMSAVENUE,300000050662028,,,SN,,
"4029","306",JEDNRTHWLK,Cash JEDNRTHWLK,300000050662363,AL Jazeerah Bank JEDNRTHWLK,300000050662308,,,SN,,
"4034","308",RYDANUDPRK,Cash RYDANUDPRK,300000050662366,AL Jazeerah Bank RYDANUDPRK,300000050662312,,,SN,,
"4030","309",MEDDARIMAN,Cash MEDDARIMAN,300000050662396,AL Jazeerah Bank MEDDARIMAN,300000050662342,,,SN,,
"4040","311",RYDALYAPLZ,Cash RYDALYAPLZ,300000050662405,AL Jazeerah Bank RYDALYAPLZ,300000050662351,,,SN,,
"4041","312",MAKABRAJ1,Cash MAKABRAJ1,300000050662408,AL Jazeerah Bank MAKABRAJ1,300000050662354,,,SN,,
"4043","314",MAKMYANYRD,Cash MAKMYANYRD,300000050662393,AL Jazeerah Bank MAKMYANYRD,300000050662339,,,SN,,
"4045","316",MAKDNACNTR,Cash MAKDNACNTR,300000050662387,AL Jazeerah Bank MAKDNACNTR,300000050662333,,,SN,,
"4046","323",SMARTSHRYD,Cash SMARTSHRYD,300000052482548,AL Jazeerah Bank SMARTSHRYD,300000052407277,,,SN,,
"4047","325",HAMDANYA2,Cash HAMDANYA2,300000052482551,AL Jazeerah Bank HAMDANYA2,300000052407280,,,SN,,
"4049","326",TAIBAMED,Cash TAIBAMED,300000052482554,AL Jazeerah Bank TAIBAMED,300000052407283,,,SN,,
"4050","327",AZIZIARYD,Cash AZIZIARYD,300000052482560,AL Jazeerah Bank AZIZIARYD,300000052407289,,,SN,,
"4052","329",ALMALGARYD,Cash ALMALGARYD,300000052482566,AL Jazeerah Bank ALMALGARYD,300000052407295,,,SN,,
"4053","330",HILTONMAK2,Cash HILTONMAK2,300000055407359,AL Jazeerah Bank HILTONMAK2,300000055407356,,,SN,,
"4054","331",MAKAHMEJAZ,Cash MAKAHMEJAZ,300000056128901,AL Jazeerah Bank MAKAHMEJAZ,300000056128898,,,SN,,
"4056","334",RYDSAWARIP,Cash RYDSAWARIP,300000056139991,AL Jazeerah Bank RYDSAWARIP,300000056139967,,,SN,,
"4057","335",NAJRANPLZA,Cash NAJRANPLZA,300000056139994,AL Jazeerah Bank NAJRANPLZA,300000056139970,,,SN,,
"4059","337",ALARIDAH,Cash ALARIDAH,300000056140000,AL Jazeerah Bank ALARIDAH,300000056139976,,,SN,,
"4060","338",SAMTAHMALL,Cash SAMTAHMALL,300000056277003,AL Jazeerah Bank SAMTAHMALL,300000056139979,,,SN,,
"4061","339",JEDANDLUS2,Cash JEDANDLUS2,300000056277006,AL Jazeerah Bank JEDANDLUS2,300000056139982,,,SN,,
"4066","342",MAJARDAH,Cash MAJARDAH,300000059028956,AL Jazeerah Bank MAJARDAH,300000073517392,,,SN,,
"4063","343",KHAMISKKHD,Cash KHAMISKKHD,300000056139985,AL Jazeerah Bank KHAMISKKHD,300000056139960,,,SN,,
"4064","346",TOWNSQJED,Cash TOWNSQJED,300000059028917,AL Jazeerah Bank TOWNSQJED,300000061408456,,,SN,,
"4067","348",KHOQOSAIBI,Cash KHOQOSAIBI,300000059028959,AL Jazeerah Bank KHOQOSAIBI,300000062857219,,,SN,,
"4068","349",KHMSBNDWOD,Cash KHMSBNDWOD,300000073517383,AL Jazeerah Bank KHMSBNDWOD,300000073517395,,,SN,,
"4070","351",ASEERGUNAI,Cash ASEERGUNAIM,300000073517386,AL Jazeerah Bank ASEERGUNAIM,300000073517402,,,SN,,
"4071","352",YASMEENPLZ,Cash YASMEENPLZ,300000062388881,AL Jazeerah Bank YASMEENPLZ,300000062388619,,,SN,,
"4072","353",WATANIYAHB,Cash WATANIYAHB,300000066308337,AL Jazeerah Bank WATANIYAHB,300000066308325,,,SN,,
"4074","355",RYDYARMOOK,Cash RYDYARMOOK,300000066308340,AL Jazeerah Bank RYDYARMOOK,300000066308329,,,SN,,
"4075","356",DAMRIVEIRA,Cash DAMRIVEIRA,300000080938024,AL Jazeerah Bank DAMRIVEIRA,300000075144780,,,SN,,
"4076","357",UWALKJED,Cash UWALKJED,300000073517389,AL Jazeerah Bank UWALKJED,300000073517410,,,SN,,
"4078","359",KHAMSBLVRD,Cash KHAMSBLVRD,300000080235535,AL Jazeerah Bank KHAMSBLVRD,300000080235512,,,SN,,
"4079","360",NAJPARK,Cash NAJPARK,300000080235528,AL Jazeerah Bank NAJPARK,300000080235506,,,SN,,
"4080","361",MEDALMATAL,Cash MEDALMATAL,300000080235532,AL Jazeerah Bank MEDALMATAL,300000080235509,,,SN,,
"4082","363",YANBUMALL,Cash YANBUMALL,300000080235541,AL Jazeerah Bank YANBUMALL,300000075144791,,,SN,,
"4083","364",MEDJWALK,Cash MEDJWALK,300000080235547,AL Jazeerah Bank MEDJWALK ,300000080235518,,,SN,,
"4085","368",MURJANJED,Cash MURJANJED,300000096820490,AL Jazeerah Bank MURJANJED,300000096820487,,,SN,,
"4086","369",GALRYRYD2,Cash GALRYRYD2,300000097074458,AL Jazeerah Bank GALRYRYD2,300000097074433,,,SN,,
"4088","371",HIRAAJED,Cash HIRAAJED,300000107862589,AL Jazeerah Bank HIRAAJED,300000107862566,,,SN,,
"4089","372",QATIFCFRNT,Cash QATIFCFRNT,300000110032561,AL Jazeerah Bank QATIFCFRNT,300000110032545,,,SN,,
"4090","373",MTHNBOTHAM,Cash MTHNBOTHAM,300000118410649,AL Jazeerah Bank MTHNBOTHAM,300000118410600,,,SN,,
"4561","1249",MEDIMAMBUK,,,,,,,SN,,
